275	291.14779	283.98752	288.2621	319.39137	343.98882
276	293.95987	287.55299	292.34423	321.24395	345.93779
277	293.57264	290.51268	292.38024	319.87957	344.81041
278	296.42168	290.10327	292.93116	317.24624	343.31378
279	298.11542	292.07161	296.24587	318.1909	346.94136
280	295.79446	291.40673	295.25381	315.41517	346.2616
281	297.18593	293.7678	296.31536	315.33105	346.20511
282	296.03051	293.36309	294.26614	318.34342	343.92953
283	300.96836	295.11762	292.84106	317.80613	344.21005
284	299.77266	293.45385	296.80593	315.58716	346.38502
285	298.98352	295.08315	297.66761	315.80029	347.68297
286	301.64315	293.47752	294.43395	316.5056	347.60928
287	301.75568	296.10285	301.16611	312.92197	346.41123
288	300.90712	293.04523	299.73928	315.5796	351.21292
289	300.68458	297.46714	299.50365	314.14073	349.08376
290	296.80889	294.08573	295.46776	317.81584	344.89346
291	297.13706	299.65398	300.90558	320.26274	346.05219
292	299.01092	294.24704	301.25584	320.55252	348.37437
293	294.87928	294.95559	301.51652	322.11836	347.02605
294	299.55216	295.77817	300.04212	323.08078	349.9111
295	298.58046	298.03957	298.72651	323.18522	349.94847
296	299.33056	299.83754	300.90616	324.37201	347.92578
297	298.72288	298.43578	302.3379	324.81593	350.52989
298	300.00668	298.628	302.80505	324.34545	349.87135
299	301.89921	300.64162	302.18824	326.33269	352.5389
300	302.13315	302.77568	301.45139	326.64724	350.40752
301	301.53952	301.6327	302.78454	324.531	351.74829
302	301.50652	300.31041	301.88765	327.0571	353.77323
303	303.01898	301.81103	303.75323	329.68686	353.81584
304	302.81992	301.19123	304.28064	327.49084	353.94259
305	300.66296	303.83694	301.59543	328.34023	353.65527
306	300.83451	303.08691	300.01631	328.35881	353.56624
307	302.5868	305.67098	304.78321	325.05267	353.58888
308	302.24162	304.23512	302.46153	327.87223	355.93371
309	301.7225	306.80568	303.84803	324.08339	356.1812
310	304.46989	305.52025	303.53666	324.03754	358.20001
311	301.27197	308.26946	304.84805	324.04468	355.26579
312	303.64069	308.75806	302.9362	324.7242	357.83984
313	303.0939	305.73746	304.93808	331.43671	357.88664
314	303.61859	307.46182	305.99061	327.37831	355.95941
315	306.38383	306.33167	306.41033	327.14554	361.24544
316	304.84526	308.90303	306.79128	325.88395	360.55828
317	306.31565	307.31703	311.45484	331.22403	357.15058
318	307.69155	306.55563	312.49598	332.48839	358.96428
319	308.68202	309.61554	310.3264	330.26361	359.59862
320	307.4246	310.86683	310.09334	330.92954	359.63999
321	307.44587	308.90927	313.28881	331.97958	360.1027
322	309.18162	308.77859	313.83212	332.71306	362.08158
323	305.51073	309.72151	313.83691	334.64416	360.50852
324	308.32386	311.11644	314.30358	335.84299	362.66044
325	305.40935	313.62113	315.75145	333.43125	363.10278
326	302.89394	311.87484	317.23405	335.458	360.75416
